31.7147 	EXP 	nose: autoDraw = True
31.7147 	EXP 	mouth: autoDraw = True
32.6155 	EXP 	New trial (rep=0, index=17): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c79.jpeg', 'file_name': 'matched-c79.jpeg'}
32.6815 	EXP 	whole_image: autoDraw = False
32.6815 	EXP 	image: autoDraw = False
32.6815 	EXP 	forehead: autoDraw = False
32.6815 	EXP 	eyes: autoDraw = False
32.6815 	EXP 	nose: autoDraw = False
32.6815 	EXP 	mouth: autoDraw = False
32.6815 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c79.jpeg'
32.6815 	EXP 	whole_image: autoDraw = True
32.6815 	EXP 	image: autoDraw = True
32.6815 	EXP 	forehead: autoDraw = True
32.6815 	EXP 	eyes: autoDraw = True
32.6815 	EXP 	nose: autoDraw = True
32.6815 	EXP 	mouth: autoDraw = True
33.6323 	EXP 	New trial (rep=0, index=18): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c71.jpeg', 'file_name': 'matched-c71.jpeg'}
33.6982 	EXP 	whole_image: autoDraw = False
33.6982 	EXP 	image: autoDraw = False
33.6982 	EXP 	forehead: autoDraw = False
33.6982 	EXP 	eyes: autoDraw = False
33.6982 	EXP 	nose: autoDraw = False
33.6982 	EXP 	mouth: autoDraw = False
33.6982 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c71.jpeg'
33.6982 	EXP 	whole_image: autoDraw = True
33.6982 	EXP 	image: autoDraw = True
33.6982 	EXP 	forehead: autoDraw = True
33.6982 	EXP 	eyes: autoDraw = True
33.6982 	EXP 	nose: autoDraw = True
33.6982 	EXP 	mouth: autoDraw = True
